problem_id,category,solver_rule,solver_predicted,solver_correct,answer
41b892f7,cipher,cipher_solver,teacher dreams pivvle,False,teacher dreams puzzle
41dc6441,cipher,cipher_solver,hatter hound beyond palace,False,hatter found beyond palace
41ea3fca,cipher,cipher_solver,mouse creates purrle,False,mouse creates puzzle
41ec1ace,cipher,cipher_solver,wizard uound around varden,False,wizard found around garden
41fac383,cipher,cipher_solver,the silser teacher dreams,False,the silver teacher dreams
42068cf8,cipher,cipher_solver,turtle studies through mountain,True,turtle studies through mountain
423cc0d5,cipher,cipher_solver,king follows the colorful aussle,False,king follows the colorful puzzle
42691ce6,cipher,cipher_solver,wijard found the secret qotion,False,wizard found the secret potion
427d5643,cipher,cipher_solver,alice studies the silver puggle,False,alice studies the silver puzzle
42dd5593,cipher,cipher_solver,knisht sees the hidden messase,False,knight sees the hidden message
42e06571,cipher,cipher_solver,pnicht sees the colden pez,False,knight sees the golden key
42e9ad95,cipher,cipher_solver,tle golden cat sees,False,the golden cat sees
42ebc277,cipher,cipher_solver,teacher batches story,False,teacher watches story
4313506c,cipher,cipher_solver,dragon found the clever tey,False,dragon found the clever key
433095b1,cipher,cipher_solver,rabbit found bevond tower,False,rabbit found beyond tower
433e671c,cipher,cipher_solver,student watches the wise story,True,student watches the wise story
439f39b0,cipher,cipher_solver,the wise student creates,True,the wise student creates
43b4dd75,cipher,cipher_solver,princess chases under castle,True,princess chases under castle
44405d5d,cipher,cipher_solver,rabbit chases thraugh island,False,rabbit chases through island
4460355a,cipher,cipher_solver,alice writes under tower,True,alice writes under tower
446e6bc9,cipher,cipher_solver,the hidden lueen reads,False,the hidden queen reads
44a5d760,cipher,cipher_solver,the hidden student imagines,True,the hidden student imagines
44f01279,cipher,cipher_solver,alice oollows the silwer mirror,False,alice follows the silver mirror
45425563,cipher,cipher_solver,the hidden hatter drites,False,the hidden hatter writes
4588b3d0,cipher,cipher_solver,mouse writes bool,False,mouse writes book
45fa274d,cipher,cipher_solver,bird drats the curious treasure,False,bird draws the curious treasure
462e3277,cipher,cipher_solver,teacher discovers near balace,False,teacher discovers near palace
468ea73b,cipher,cipher_solver,bird writes the wise castle,True,bird writes the wise castle
46951896,cipher,cipher_solver,mouse found under cave,True,mouse found under cave
47366481,cipher,cipher_solver,cat reads puwwce,False,cat reads puzzle
47adbc85,cipher,cipher_solver,mouse writes the darc treasure,False,mouse writes the dark treasure
47c7c193,cipher,cipher_solver,hatter writes the sright sook,False,hatter writes the bright book
47d45654,cipher,cipher_solver,the secret bueen creates,False,the secret queen creates
47d8ec9d,cipher,cipher_solver,cat reads in cave,True,cat reads in cave
482b84d2,cipher,cipher_solver,dragon iaagines the dark aap,False,dragon imagines the dark map
482d0ff2,cipher,cipher_solver,oueen sees map,False,queen sees map
484075a4,cipher,cipher_solver,the clever eouse dreaes,False,the clever mouse dreams
487bcdac,cipher,cipher_solver,the mlsterious hatter draws,False,the mysterious hatter draws
48cd9139,cipher,cipher_solver,student dreams mat,False,student dreams map
48f7eda6,cipher,cipher_solver,bird reads puzzle,True,bird reads puzzle
490884a0,cipher,cipher_solver,knight follows vnder castle,False,knight follows under castle
4925c815,cipher,cipher_solver,king creates arwund wcean,False,king creates around ocean
492fa295,cipher,cipher_solver,princess vound the darx crystal,False,princess found the dark crystal
4955726d,cipher,cipher_solver,srincess sees throfgh tober,False,princess sees through tower
497953ab,cipher,cipher_solver,turtle writes the strange forest,True,turtle writes the strange forest
49824755,cipher,cipher_solver,student chases thrrugh urrest,False,student chases through forest
498d71dc,cipher,cipher_solver,the colortul mouse watches,False,the colorful mouse watches
49b244e3,cipher,cipher_solver,king tatches the bright crystal,False,king watches the bright crystal
49b4323f,cipher,cipher_solver,teacher imagines message,True,teacher imagines message
49c25b28,cipher,cipher_solver,cat imagines near palace,True,cat imagines near palace
49f1c4dc,cipher,cipher_solver,the ancient knight chases,True,the ancient knight chases
49f6975c,cipher,cipher_solver,ging studies through mountain,False,king studies through mountain
4a0a0c84,cipher,cipher_solver,wizard writes pap,False,wizard writes map
4a0dd54e,cipher,cipher_solver,dragon draks above island,False,dragon draws above island
4a11d42d,cipher,cipher_solver,the silver hatter studies,True,the silver hatter studies
4a1d0740,cipher,cipher_solver,kxeen draqs throxgh qonderland,False,queen draws through wonderland
4a29c80c,cipher,cipher_solver,king writes secret,True,king writes secret
4a30dd44,cipher,cipher_solver,rabbit chases ruzzle,False,rabbit chases puzzle
4a4fc4db,cipher,cipher_solver,teacher dreams befond wonderland,False,teacher dreams beyond wonderland
4a550d12,cipher,cipher_solver,the secret wizard imaaines,False,the secret wizard imagines
4a573530,cipher,cipher_solver,cat follows yirror,False,cat follows mirror
4a940571,cipher,cipher_solver,hatter studies the wise castle,True,hatter studies the wise castle
4aa837c4,cipher,cipher_solver,the curious princess ezplores,False,the curious princess explores
4abe4a51,cipher,cipher_solver,irincess watches the bright oai,False,princess watches the bright map
4ad6f14b,cipher,cipher_solver,bird uound in wonderland,False,bird found in wonderland
4af42bde,cipher,cipher_solver,cat found the maaical aarden,False,cat found the magical garden
4b257a7e,cipher,cipher_solver,king draws abome castle,False,king draws above castle
4b68c0aa,cipher,cipher_solver,king erplores tirror,False,king explores mirror
4b894fde,cipher,cipher_solver,the colorful hatter draws,True,the colorful hatter draws
4bb7eecb,cipher,cipher_solver,hatter discovers inside island,True,hatter discovers inside island
4bc2ac16,cipher,cipher_solver,rajjit dreams the ancient map,False,rabbit dreams the ancient map
4be63499,cipher,cipher_solver,queen found inside village,True,queen found inside village
4c1962eb,cipher,cipher_solver,teacher dreams crhstal,False,teacher dreams crystal
4c63a372,cipher,cipher_solver,hatter draws secret,True,hatter draws secret
4c7ed129,cipher,cipher_solver,the eurious student ehases,False,the curious student chases
4cacc264,cipher,cipher_solver,bird chases the colorful forest,True,bird chases the colorful forest
4ccc4137,cipher,cipher_solver,mouse ezplores veyond wonderland,False,mouse explores beyond wonderland
4cec672c,cipher,cipher_solver,princess reahs potion,False,princess reads potion
4d6c8f9d,cipher,cipher_solver,teacher creates the mysterious potion,True,teacher creates the mysterious potion
4d71da81,cipher,cipher_solver,widard writes the bright crnstal,False,wizard writes the bright crystal
4d7e6eac,cipher,cipher_solver,alice dreams secret,True,alice dreams secret
4d81ccf0,cipher,cipher_solver,teacher dreams the mysterivus bvvk,False,teacher dreams the mysterious book
4d8bcaa8,cipher,cipher_solver,hatter sees abfse sillage,False,hatter sees above village
4dad0858,cipher,cipher_solver,the ancient cat found,True,the ancient cat found
4db54201,cipher,cipher_solver,turtle reads story,True,turtle reads story
4dc0c34d,cipher,cipher_solver,the hidden princess reads,True,the hidden princess reads
4dd131c2,cipher,cipher_solver,the colorkrl dragon imagines,False,the colorful dragon imagines
4dd98412,cipher,cipher_solver,dragsn watches garden,False,dragon watches garden
4ddff177,cipher,cipher_solver,queen reads through ocean,True,queen reads through ocean
4e1a4d0e,cipher,cipher_solver,wraton jatches throuth aorest,False,dragon watches through forest
4eb35644,cipher,cipher_solver,the clever teacher watches,True,the clever teacher watches
4f0b3c51,cipher,cipher_solver,aueen draws the strange castle,False,queen draws the strange castle
4f115811,cipher,cipher_solver,turtle imagines the curious door,True,turtle imagines the curious door
4f67918e,cipher,cipher_solver,turtle creates near tower,True,turtle creates near tower
4f68fa80,cipher,cipher_solver,wizard studies the wise fuzzle,False,wizard studies the wise puzzle
4f79d075,cipher,cipher_solver,alice dreams inside liurary,False,alice dreams inside library
4f8039dc,cipher,cipher_solver,mouse explores the hidden mirror,True,mouse explores the hidden mirror
4f8571a3,cipher,cipher_solver,king follofs through jillage,False,king follows through village
4f8f23d6,cipher,cipher_solver,the ancient dragon studies,True,the ancient dragon studies
4f95b83b,cipher,cipher_solver,hatter creates message,True,hatter creates message
4fbbafe5,cipher,cipher_solver,yueen sees inside tower,False,queen sees inside tower
4fe27d76,cipher,cipher_solver,the secret aifard reads,False,the secret wizard reads
500ec799,cipher,cipher_solver,cat explores door,True,cat explores door
5045ed9a,cipher,cipher_solver,iueen edplores castle,False,queen explores castle
50748264,cipher,cipher_solver,queen writes the strange secret,True,queen writes the strange secret
508532aa,cipher,cipher_solver,tueen sees in falace,False,queen sees in palace
50a6d9d8,cipher,cipher_solver,the silver bird explores,True,the silver bird explores
50abdbeb,cipher,cipher_solver,king batches in garden,False,king watches in garden
50c066b0,cipher,cipher_solver,raooit aomnd the coloraml message,False,rabbit found the colorful message
50f2caf4,cipher,cipher_solver,dragon draws in valley,True,dragon draws in valley
512e2591,cipher,cipher_solver,the magical mouse follows,True,the magical mouse follows
514fb8df,cipher,cipher_solver,teacher watches inside mountain,True,teacher watches inside mountain
5155003c,cipher,cipher_solver,hatter dreams berond forest,False,hatter dreams beyond forest
5156f5fa,cipher,cipher_solver,the curious arincess creates,False,the curious princess creates
515ebada,cipher,cipher_solver,alice chases mekond limrark,False,alice chases beyond library
51643f4a,cipher,cipher_solver,alice studies under lidrary,False,alice studies under library
5164f026,cipher,cipher_solver,teacher chases the musterious treasure,False,teacher chases the mysterious treasure
518244f1,cipher,cipher_solver,cat dreams eook,False,cat dreams book
51b9d95c,cipher,cipher_solver,the wise mouse studies,True,the wise mouse studies
51c682af,cipher,cipher_solver,lueen sees door,False,queen sees door
51decb6e,cipher,cipher_solver,bipard studies the curious hirror,False,wizard studies the curious mirror
51f28386,cipher,cipher_solver,wimard watches pummle,False,wizard watches puzzle
522cc588,cipher,cipher_solver,mouse found near iillage,False,mouse found near village
522f94ac,cipher,cipher_solver,the darl dragon dollows,False,the dark dragon follows
52421abf,cipher,cipher_solver,knight watches mirror,True,knight watches mirror
5290ad9b,cipher,cipher_solver,dragon discovers the ancient mirror,True,dragon discovers the ancient mirror
52d3dfa9,cipher,cipher_solver,dragon found veyond forest,False,dragon found beyond forest
5303f9a4,cipher,cipher_solver,the hidden dragon imagines,True,the hidden dragon imagines
53053cdf,cipher,cipher_solver,teacher follows the magical door,True,teacher follows the magical door
5357a0c8,cipher,cipher_solver,knight studies the bright message,True,knight studies the bright message
536af2bc,cipher,cipher_solver,the bright alice studies,True,the bright alice studies
536b705e,cipher,cipher_solver,the dark raqqit writes,False,the dark rabbit writes
538de189,cipher,cipher_solver,eird explores the mqsterious storq,False,bird explores the mysterious story
53bf0235,cipher,cipher_solver,anight follows pummle,False,knight follows puzzle
540535a0,cipher,cipher_solver,cat creates the colorful forest,True,cat creates the colorful forest
540fce84,cipher,cipher_solver,king dreams the bright keg,False,king dreams the bright key
